1.13367	5.28409
-0.849734	3.16529
3.23089	2.77147
3.43815	2.84225
2.85706	5.33724
4.78698	-3.01135
3.06272	-5.26271
3.95057	-6.07787
-0.860443	-1.85914
3.00257	2.12543
7.06962	-0.779182
4.06063	-3.20967
1.32929	-6.87055
-0.0632897	-3.37016
5.58131	-3.24257
0.335848	-5.92203
4.17721	-2.13199
-1.61897	-3.85083
-1.44367	-7.04383
1.86349	-1.87624
4.87833	-1.19857
6.51673	1.41357
5.0715	-6.79426
3.65164	-10.4515
6.21257	-11.5949
2.98729	-10.4562
7.01267	-5.42406
7.10045	-2.83117
-0.716562	-8.55297
-9.52174	-22.4401
-4.94584	-26.2622
-3.91537	-32.9738
-10.188	-28.4662
-6.17587	-19.4831
-10.1387	-8.89337
-10.6742	-14.5547
-10.202	-19.3123
-11.0985	-23.5427
-11.3817	-24.1146
-10.6288	-26.1867
-8.5588	-29.3828
-9.1714	-30.3515
-7.90967	-33.3693
-6.15869	-35.5273
-5.11979	-38.3739
-4.19068	-39.2229
-2.61213	-39.0592
0.572589	-40.7557
3.06733	-40.0794
2.33788	-40.8191
1.98392	-40.6108
0.536367	-38.4861
-3.22112	-37.8815
-4.56904	-38.4608
-5.73782	-39.1977
-6.38408	-41.3134
-6.38273	-38.7584
-7.45135	-30.6755
-11.2455	-23.5624
-15.8716	-16.7748
-21.1684	-14.7624
-22.3238	-15.4521
-24.2747	-18.5037
-19.1101	-20.8726
-10.7712	-23.3124
-7.77301	-17.9738
-2.99366	-3.87149
-0.94262	-15.4474
-8.87154	-17.5642
-5.85614	-17.91
-8.53997	-14.7555
-6.39855	-20.0631
-4.21774	-27.1796
-4.07395	-28.3753
-4.99906	-28.0973
-7.8198	-29.8536
-8.88187	-29.576
-9.02554	-29.8175
-11.2206	-27.4193
-10.6897	-22.9991
-11.4017	-21.3016
-10.2715	-17.2085
-10.8546	-14.7394
-9.55542	-14.7698
-9.05133	-16.312
-10.165	-15.3016
-10.3881	-15.5435
-9.1139	-16.9294
-8.06571	-20.447
0.686064	-25.1328
8.33272	-24.4723
6.1259	-25.6311
8.84704	-25.6117
8.33324	-28.0554
8.63784	-26.7679
8.14438	-27.333
-3.68849	-20.6099
-4.22215	-19.0532
-2.55619	-22.583
-1.47786	-25.5572
2.89846	-27.5983
5.99059	-26.3197
6.1037	-29.5945
3.80307	-30.2857
4.39579	-31.1318
-2.44795	-25.8825
-2.78743	-25.4811
3.37319	-22.9139
5.21153	-25.3465
-2.11061	-21.6339
0.663623	-15.7618
5.15845	-12.0397
5.51145	-13.1137
-4.33369	-23.414
-3.54874	-23.2693
-0.206058	-24.3854
-1.51388	-32.6564
-4.33808	-26.3459
-5.26882	-23.6093
-2.45496	-25.7301
-7.31765	-19.7963
2.26748	-12.4726
2.65196	-10.7258
-0.506065	-12.9801
4.79987	-15.168
-1.04993	-17.3114
-4.05978	-20.4274
2.39252	-14.4018
-9.90104	-16.8093
-13.6134	-15.2419
-13.8036	-14.2334
-13.4749	-14.7649
-10.5581	-14.2211
-6.35004	-10.1054
5.77379	-5.87052
4.16529	-18.7783
1.51885	-12.5702
-6.88384	-22.4796
-5.80692	-19.3557
-0.692355	-10.5682
3.33552	-9.44845
-5.09516	-19.2914
-11.898	-14.6178
-4.62163	-24.1293
-13.0603	-15.6423
-6.678	-20.6989
-9.62545	-12.8847
-7.11556	-6.09434
-10.4653	-5.92344
-12.9467	-4.94311
-15.4686	-6.82405
-16.493	-9.87097
-16.2004	-3.56211
-11.4422	-14.2356
-10.8212	-11.2759
-8.71343	-10.939
-5.10978	-22.6927
-12.2688	-24.6546
-3.78097	-29.0328
-8.49038	-22.5129
-5.37458	-24.7176
-11.0827	-21.2006
-7.70334	-14.9418
-8.41918	-3.6304
-7.50382	-2.87024
-6.88492	-10.2311
-6.50673	-10.8371
2.47573	-9.01293
-3.30465	-9.29517
-6.01708	-9.74648
-6.66927	-7.70338
1.26418	-14.4627
-0.756743	-16.733
-0.353293	-16.6525
-6.31976	-17.9226
-3.474	-17.1088
0.473894	-19.1591
3.1309	-28.4834
6.83074	-30.5114
6.70738	-29.1515
2.949	-31.9523
-1.15164	-28.3744
-7.96639	-25.7512
-14.9322	-24.0802
-15.4762	-22.5337
-10.6236	-28.0423
-1.77619	-28.17
-0.459857	-26.4122
2.6219	-29.0376
2.14539	-26.8492
1.07615	-24.4816
3.66142	-23.6884
2.33316	-14.178
1.24649	-13.9832
5.27818	-14.0991
2.4825	-12.6898
3.88645	-7.01477
-7.7398	-14.7266
-4.68588	-14.311
4.54222	-0.150371
0.864249	3.18512
-11.1421	-19.025
-13.0761	-23.9024
-11.9915	-23.1682
-5.86802	-17.6146
-0.575232	-5.93749
1.97398	-1.26442
-5.86945	-8.84805
-6.87497	-16.1376
-9.36298	-9.64041
-4.3655	-6.60188
0.180424	-3.98443
1.84261	-8.31929
1.79414	-17.3448
-1.7526	-17.4813
-9.34361	-17.4218
-4.44685	-16.8752
3.10029	-1.03338
-2.46826	-13.1604
-5.82864	-15.2444
-3.81085	-14.6363
-5.40386	-13.0719
-4.43704	-14.4918
-5.36162	-11.041
-4.94748	-11.6604
-6.06746	-12.1391
-5.25575	-13.7774
-3.82865	-17.3055
3.48584	-26.1585
4.02021	-28.9383
1.95273	-25.35
0.676723	-20.1948
-0.460046	-19.1008
-2.02536	-19.9981
-3.13857	-19.3756
-0.74012	-21.4003
-2.15698	-24.9583
0.657477	-14.089
5.49263	-10.5243
9.34551	-5.07567
4.4074	-8.09231
5.69928	-7.2973
4.35925	-1.74402
4.20287	-1.45279
5.71333	-6.0256
0.298385	-7.81479
5.3774	0.299677
4.0756	-1.95574
0.609979	-2.75343
1.01963	-7.77214
0.0100175	-6.72596
1.32634	-5.15222
-1.27134	-6.70376
-5.97576	-27.1844
-7.03622	-28.0037
-5.41324	-36.5309
-6.80836	-37.0687
-5.18698	-34.2558
-7.82581	-28.3062
-6.58855	-23.3021
-3.45344	-11.422
-3.83099	-8.75803
-2.61113	-7.75486
-10.2858	-11.5677
-8.3011	-6.567
-2.40071	-12.3162
-9.00544	-9.29253
-6.57232	-9.36308
-3.45687	-11.7155
-4.60057	-4.22047
-0.330081	-4.35104
-0.667712	-0.805044
-2.43891	-3.25724
-12.2436	-18.8976
-17.4845	-17.5739
-17.5973	-15.7763
-16.5577	-15.801
-19.3517	-16.9265
-19.3983	-14.382
-16.5634	-17.7553
-14.8381	-21.1469
-8.92492	1.62155
-7.44775	-2.52681
-4.07214	1.66204
-16.874	-7.36667
-8.70873	-4.00841
-1.80668	-9.74332
-13.0115	-27.456
-6.80633	-30.528
-1.6825	-34.121
-2.70926	-26.6276
1.63602	-23.5317
7.70738	-28.8665
4.52907	-27.4241
6.78449	-23.3411
2.81773	-20.7626
-1.83797	-18.563
-1.61687	-17.3963
-2.60459	-14.2468
-7.53664	-19.8517
-9.21702	-19.5659
-9.96579	-18.0097
-13.0298	-14.853
-12.797	-15.4781
-14.2052	-12.8062
-15.4448	-10.8761
-7.32612	-9.2485
0.731531	-7.59504
-3.52292	-5.15606
-10.5738	-11.7664
-22.983	-7.91563
-6.71225	-16.6967
-15.0209	-30.8833
-14.7754	-30.7084
-14.8386	-28.562
-14.7561	-21.9822
-15.0933	-18.8525
-15.3308	-17.1859
-11.4582	-16.6081
-8.79028	-11.9935
-5.78525	-7.80855
6.05276	-6.74306
5.0968	-4.72509
5.04337	-9.19947
-0.867591	-12.2537
1.04229	-13.4415
1.64021	-18.521
-2.09129	-23.9104
2.19137	-27.0096
3.75084	-20.2963
5.21738	-33.2318
-1.13596	-35.9397
-2.126	-37.4885
-1.18051	-36.3137
-0.864132	-36.6765
-0.0901878	-34.054
0.248351	-26.6535
-2.54564	-16.2962
-8.92058	-8.55665
-9.63729	-11.9156
-14.011	-15.7278
-16.8511	-15.276
-16.385	-20.0911
-20.625	-16.6521
-16.4089	-16.0586
-12.9666	-16.7746
-7.74483	-21.6079
-2.39643	-25.1788
-1.59907	-7.02247
3.79192	-16.4673
-1.91761	-14.875
2.67093	-11.2328
-2.12575	-14.9434
-8.85083	-18.084
-8.20121	-20.3668
-7.12209	-23.7629
-3.32087	-26.1067
-2.65806	-30.1961
-1.7521	-32.3275
-1.36154	-35.0038
-1.42854	-38.9958
-1.61933	-37.7179
-2.89376	-34.2017
-3.66031	-31.2131
-4.16463	-29.0344
2.18474	-28.2757
3.93458	-29.1019
5.81536	-32.0837
5.98513	-32.3222
4.35866	-30.394
2.45317	-30.5426
2.42862	-28.2181
2.89417	-22.4011
0.231486	-21.3209
2.36502	-25.0069
0.739881	-21.1353
-1.15888	-12.5721
4.60508	0.0490231
-11.8605	-4.08791
-11.5201	-10.4071
-14.6724	-10.0565
-13.7759	5.67555
-15.4677	2.26971
-20.5932	1.45816
-10.1878	4.24583
-18.068	-5.83886
-12.7996	-6.46888
-3.42658	-5.18394
2.13045	-3.74472
-2.32544	-7.6393
-7.11751	-8.97214
-8.65656	-9.07653
-7.20754	-9.95862
-6.91822	-8.81542
-6.98879	-10.7887
-7.02254	-8.93968
-5.48952	-11.2953
-1.85859	-9.05586
-4.16605	-8.51167
-4.75037	-7.07393
-7.67746	-4.97936
-9.44906	-4.9435
-6.64024	-8.84252
-3.58745	-4.3179
-4.6324	-0.679552
0.454616	-1.85683
1.36902	0.922675
3.48645	1.98975
9.3277	-8.75212
0.892437	-5.86011
4.27376	-3.54624
6.49797	-4.3428
-0.381286	-5.24844
5.89996	-5.71024
5.32654	-5.12372
5.1215	-2.56616
4.72235	0.451236
0.208163	-9.5884
4.76639	-2.86342
0.499513	-7.06365
1.45887	-2.05904
3.01679	-4.78473
4.38598	-4.88032
2.58984	-6.5624
-2.5387	-7.60274
6.5202	-1.74423
9.26281	-6.25255
3.88239	-18.6205
-1.18898	-20.974
1.69983	-24.0146
3.41965	-25.4217
4.08032	-19.349
0.920478	-17.0325
0.789281	-18.8908
9.04986	-30.4849
6.61071	-35.8258
9.05982	-32.2075
7.85654	-29.3886
2.01226	-27.6348
-3.35683	-21.4159
2.10702	-21.2765
1.27332	-11.2806
0.609912	-5.19905
-1.45732	-4.69015
-8.91039	-12.5175
-9.11691	-8.95985
-11.2283	-9.02275
-14.0053	-13.7523
-12.116	-13.1967
-9.96954	-12.5783
-12.477	-18.6962
-4.64937	-24.1867
-1.10798	-34.41
-0.921893	-37.2742
-2.63498	-35.9123
-0.510543	-38.2355
-1.00899	-38.4321
-2.00866	-37.7676
-1.51617	-39.6163
-1.89779	-37.5854
-2.82747	-36.852
-1.22714	-32.6588
2.42133	-27.42
1.11016	-27.1532
1.46155	-31.5509
-0.0409463	-31.7648
-0.012964	-29.6421
2.56518	-30.5894
-0.0294341	-31.6829
-3.02834	-33.3182
-2.22992	-33.7523
-6.66475	-27.575
-7.44098	-22.4303
-7.60624	-22.6532
-8.09783	-16.9619
-6.36351	-16.0502
-1.33426	-24.8185
-1.3153	-25.0633
1.77222	-21.4941
-9.43636	-14.8963
-11.1578	-11.5296
-15.7745	-13.027
-7.68196	-22.7858
-6.12524	-28.739
-7.57857	-26.3936
-7.00492	-23.417
-6.73389	-21.4075
-6.21237	-17.843
-8.62053	-15.3373
-12.1791	-13.0684
-16.7067	-12.0392
-11.0671	-20.1731
3.37455	-1.16782
-3.57554	-17.3533
0.774923	-24.3642
-6.25739	-19.1654
-7.06546	-22.0081
-5.81156	-19.8728
-0.199412	-13.142
-3.21636	-34.3895
-4.28043	-38.5177
-8.29135	-40.3408
-7.35232	-39.4403
-1.48117	-35.8765
2.89134	-38.3454
-1.56664	-24.4333
5.71309	-13.6583
2.60443	-12.5193
3.17066	-20.4339
-0.250643	-20.2879
-5.74307	-30.5594
-0.675894	-21.5011
-4.67245	-24.3414
-7.85168	-19.8963
-8.46287	-16.7287
-9.69011	-14.6236
-11.7906	-15.4199
-4.42369	-25.5577
5.04736	-23.075
4.13159	-21.2666
5.17437	-20.9295
4.21374	-21.6406
4.17296	-24.7074
2.38413	-24.1801
2.4615	-24.0966
-5.2603	-23.3814
-8.14305	-28.2706
-10.7798	-28.0418
-12.8366	-24.2825
-11.2604	-25.0246
-12.7048	-21.3509
-6.47086	-21.0433
0.183407	-19.7056
6.113	-23.0319
7.33863	-28.0233
2.94497	-25.4396
1.29929	-20.6082
-1.36779	-17.9853
2.68094	-18.873
5.1582	-17.2226
4.48637	-11.2826
9.65691	-5.16545
6.98825	-5.8217
9.34411	-8.84777
6.29665	-12.6786
10.4445	-11.7403
-5.52389	-3.34021
-15.9874	-16.1123
-10.6776	-19.5339
-6.27495	-26.6499
-3.41641	-36.5532
-2.94805	-37.3508
1.88047	-41.7922
0.127461	-41.799
0.502867	-42.5045
0.558436	-36.9831
1.87204	-29.7029
4.97664	-18.3957
4.05349	-15.542
0.0574075	-19.6497
0.825752	-21.1947
-1.61024	-14.2105
1.80074	-10.9604
-1.57718	-14.1361
1.39048	-9.50738
-6.67076	-17.2013
-5.86146	-18.7381
-6.88722	-17.2635
-5.62774	-24.6767
-10.818	-23.2976
-7.31921	-25.7889
-5.66091	-27.1475
-5.7638	-25.6624
-11.8128	-19.7245
-16.5428	-17.996
-6.01846	-15.0026
-7.24597	-11.2853
-13.1086	-12.5251
-7.7998	-8.98533
-7.35921	-6.15738
-13.4362	-11.2283
-9.7037	-12.8194
-3.04523	-6.03878
-5.37221	-10.8102
-9.18057	-9.97466
-5.88938	-2.05256
-7.99722	-0.342125
-8.26605	-3.0005
-13.4941	-14.6549
-9.86612	-12.1142
1.0902	-24.0773
8.0112	-17.5721
3.94312	-9.66391
7.2842	-17.395
-6.09495	-21.5288
-7.32663	-25.5584
-12.8329	-19.9674
-16.5445	-17.5044
-18.556	-14.4811
-22.8207	-11.5653
-22.9862	-9.01504
-16.7716	-17.5878
-17.3219	-17.6161
-17.4054	-18.0214
-18.9141	-16.4917
-18.1427	-13.5686
-18.7052	-11.5999
-16.4751	-9.25829
-13.8188	-7.78218
-10.2727	-7.32965
-10.5371	-11.3372
-10.5172	-3.85622
-8.23545	-9.62336
-6.82501	-9.08492
-6.27919	-5.38567
-7.20623	-9.14943
-6.13574	-10.8179
-5.94071	-17.2603
-3.03928	-20.9069
-5.47683	-21.1226
-1.87489	-6.49777
-5.20108	-7.33624
-6.39857	-5.29814
-4.6295	-0.78046
-6.22706	-3.93623
-3.85949	-9.99146
0.489197	-5.94894
-3.82919	-3.68002
-4.09388	-6.32715
-4.37255	-5.42986
-1.03329	-1.73673
-9.84195	-4.1205
-15.1306	-6.54536
-10.2091	-13.6584
-11.0591	-2.655
-17.5883	-4.6748
-11.2173	-4.73415
-15.0891	-0.8814
-13.8049	-0.614175
-15.8102	-9.2494
-16.4107	-12.74
-15.9901	-8.02283
-11.1567	-3.02351
-8.47639	-1.9706
-8.80067	-2.73409
-6.61564	0.672463
0.0532334	2.7988
-3.36344	0.778572
3.11775	-5.09675
-0.653238	-10.7992
1.54284	-0.709522
0.574226	-6.10398
0.471204	-7.66041
2.84696	-5.11288
1.39758	-2.44159
1.45687	-4.37174
3.22127	-2.03181
-2.6757	-4.19819
0.301869	-4.48463
-4.55368	-1.08562
0.607212	-9.32216
2.25872	-5.98213
1.99633	2.972
4.90176	-3.70674
-0.733183	-0.276094
1.1478	-2.53154
2.78387	-7.79478
2.1139	-1.12383
2.30127	-5.80796
3.78529	-14.1919
-2.02735	-23.6169
1.55027	-22.428
-6.20884	-9.77624
-9.70751	-11.7246
-6.12356	-17.5698
-10.3144	-18.6769
-14.1355	-17.7724
-16.9753	-13.9699
-16.3737	-14.7989
-19.4774	-12.5533
-18.3491	-13.9728
-11.3329	-19.4328
-6.0527	-10.3951
0.433145	-7.2227
-5.16128	-6.78765
-0.859105	-7.52982
-3.34076	-6.33497
-8.31926	-2.71291
-6.88587	-6.18039
-4.04926	-4.98127
-3.76803	-5.70021
-7.18827	-12.7513
-14.0251	-12.4595
-15.8022	-13.643
-16.6136	-8.27419
-14.8551	-7.70367
-9.96699	-8.7264
-6.53106	-14.1401
-3.81353	-16.4597
-5.5146	-14.8222
-1.02072	-20.2597
-3.23021	-18.6771
-2.60811	-21.9668
-6.01675	-23.8662
-0.034612	-26.1227
-7.31923	-22.0821
-7.37706	-24.0013
-9.26023	-20.369
-12.473	-14.9503
-10.753	-12.5366
-14.1757	-13.9207
-8.20807	-15.986
-13.5926	-14.5214
-14.8714	-6.83268
-14.7374	-13.792
-13.0011	-14.3642
-17.9877	-11.7341
-16.8525	-13.6213
-17.376	-12.5158
-17.5045	-15.1772
-13.8615	-19.5559
-13.5234	-21.2903
-10.4533	-16.0708
-5.58607	-7.57557
-11.2218	-3.32848
-11.8507	-4.26717
-22.5884	-0.669505
-18.1361	-4.52349
-9.09081	2.17709
-11.4591	4.11908
-6.41532	-5.85274
-12.0223	-8.97006
-9.74631	-6.11477
-5.07783	-8.52529
0.639369	-6.39071
0.693704	-0.278779
-8.73677	-4.19088
-2.01011	-15.9516
-6.86273	-24.6637
0.899863	-27.8038
1.5256	-28.2804
-2.45618	-29.0632
-2.12589	-29.8339
-2.45175	-31.155
-7.0901	-28.7249
-10.8689	-26.6242
-12.7066	-25.0566
-13.4135	-27.4564
-14.6809	-24.5582
-13.0896	-23.2255
-9.6813	-28.8273
-9.01644	-26.7788
-6.74642	-22.4964
-7.72038	-17.5475
-8.36604	-17.5668
-9.74576	-18.9823
-5.08476	-20.5284
-1.51672	-26.2826
-0.0718496	-22.4034
-1.13781	-17.6595
-5.30388	-19.029
-6.39274	-13.9692
-11.6518	-14.2178
-14.0207	-14.4822
-16.5329	-12.2609
-17.1558	-9.53116
-14.8155	-11.7929
-12.5762	-14.4526
-17.0139	-12.7627
-17.5664	-13.4333
-22.5256	-15.6356
-25.8995	-21.7021
-20.0235	-25.0159
-21.0591	-19.7551
-18.5689	-21.0923
-19.9538	-26.7273
-18.1712	-27.171
-21.3512	-32.2585
-22.9347	-20.0264
-19.9418	-14.3037
-14.6368	-13.3093
-9.26714	-11.5905
-2.3266	-14.7435
0.0380393	-18.9943
0.275538	-23.7446
3.83985	-33.2218
2.26336	-21.3071
-1.49093	-18.6492
-4.40261	-14.0908
-5.31519	-12.7229
-4.79755	-12.9777
-2.62402	-21.4583
0.0356654	-27.7863
0.203415	-30.6139
1.92219	-28.9714
3.58167	-27.3927
4.24451	-24.866
-1.98177	-16.7421
-2.21524	-18.2049
-1.75435	-12.7026
-2.75336	-2.26397
3.15505	-3.33525
7.2079	-3.95578
1.38738	-4.43984
1.65831	6.66174
1.00129	-1.11015
4.35488	-2.44582
-2.52452	-1.6879
-4.45795	-1.50102
-2.34429	-1.87731
-1.0833	-9.70565
6.14585	1.05762
4.76906	-7.22481
3.18484	-5.96678
2.94769	-5.81675
2.28842	-1.90666
4.01917	-9.12829
6.604	-1.11213
-0.452397	-4.69229
2.62525	-5.71309
8.62628	-5.9115
6.43615	-2.62093
7.1069	1.13807
5.90014	-6.67752
4.37639	-3.40327
5.18711	-5.5264
5.40917	-5.80055
4.04662	-1.53897
7.9747	4.19868
11.2126	-2.31815
8.50742	-2.10921
9.30242	-4.86573
7.05298	-1.5825
7.34642	-0.846674
6.93613	-4.46231
-4.93182	-16.3235
-10.5263	-22.0933
-4.64252	-5.37077
4.43162	-1.4444
-7.91033	-14.6688
-12.8958	-12.0526
-17.4775	-13.3626
-17.1103	-16.4228
-17.9401	-17.6377
-14.7502	-20.4925
-16.3171	-20.3129
-14.1402	-21.5371
-14.4575	-18.5464
-12.122	-17.2068
2.06217	-24.8675
4.28885	-24.5828
4.49906	-26.1696
4.65713	-30.133
2.62544	-31.1114
1.14836	-31.6853
3.27034	-30.4258
3.58506	-31.9324
-3.39887	-20.9264
-8.67107	-24.082
-9.71113	-21.8983
-10.4384	-22.0151
-8.04709	-18.855
-8.08317	-24.9826
-9.2749	-26.1219
-10.3288	-23.9304
-10.3352	-19.2482
-10.7265	-18.2861
-10.1952	-14.8831
-10.3082	-15.3594
-12.6743	-14.5433
-14.095	-13.866
-16.183	-13.2915
-17.0412	-15.3378
-12.9477	-16.4885
-1.58561	-12.887
-4.73252	-13.0601
-4.82822	-6.66036
-4.8175	-15.6983
-7.36581	-17.2566
-5.29466	-7.78765
-5.94452	-7.73723
-6.63339	-11.5038
-7.15795	-14.4919
-6.5521	-13.0791
-6.04916	-8.16246
-11.5307	-21.7948
-9.23415	-20.9858
0.919393	-28.4838
-6.88559	-19.7349
-7.83838	-24.6569
-10.711	-21.8258
-12.8541	-17.3215
-8.6412	-15.9963
-11.1324	-14.6643
-7.78358	-16.2287
-7.05742	-15.5986
-5.20561	-17.8691
-7.34683	-12.3272
-11.3146	-10.6667
-15.6706	-12.9508
-11.3622	-16.9115
-15.8019	-16.5062
-6.14832	-16.5113
-0.0701197	-8.67175
-6.83627	-9.26488
-5.29557	-11.1707
-8.09495	-8.39366
-4.92475	-3.75671
-3.80722	-8.74546
-9.26904	-20.3933
-12.816	-20.3195
-16.4635	-24.7696
-2.83167	-16.3622
-1.63248	-18.4304
3.14393	-20.8492
-2.64436	-34.7142
-3.0642	-34.33
-2.96802	-29.7675
-0.777855	-31.8036
2.59235	-34.5368
5.36694	-35.6031
3.39746	-31.5515
2.24761	-28.1347
0.887788	-25.1662
0.38791	-23.1955
-0.699632	-22.8199
-1.20571	-24.9656
-2.58073	-24.6662
-6.19322	-20.8695
-8.66326	-20.3954
-10.1069	-18.893
-7.99471	-22.5896
-6.20933	-25.698
-1.52146	-17.7432
-1.48293	-11.3186
-3.69655	-5.28467
-6.38428	-9.61479
-13.043	-10.3139
-9.36808	-8.51817
-13.5816	-4.95911
-8.52992	-11.161
-7.01479	-7.72044
-13.1485	-12.6916
-8.76505	-12.3172
0.424496	-11.1013
4.80682	-18.3942
-2.14191	-27.7727
-6.96283	-26.8927
-10.0182	-24.3119
-8.82251	-21.3848
-7.1691	-22.0725
-8.61647	-19.0663
-6.44408	-21.107
-14.1807	-13.5395
-14.3945	-6.74783
-14.584	-7.15517
-15.1898	-8.70006
-7.88291	-12.1167
1.63552	-15.6331
-0.0492184	-11.2751
-3.39784	-13.3101
-1.63941	-7.02461
2.25351	-11.9738
0.983622	-14.7898
3.65128	-11.2752
-4.67141	-17.4455
-4.39872	-19.067
-1.19513	-5.27953
-4.46581	-13.2611
3.00299	-10.6911
-9.50725	-14.248
-11.2262	-13.8212
-10.8592	-12.6473
-7.10203	-14.2195
-7.49108	-12.1992
-6.71607	-12.4803
-7.63417	-9.49605
-5.60032	-12.3694
-3.91451	-15.9739
-2.34684	-19.1103
-5.83345	-18.9103
-8.61007	-11.251
-4.57566	-11.7319
-8.68859	-10.021
-4.18582	-15.2961
0.596039	-25.8493
0.245455	-31.8512
-2.49433	-33.2762
-3.61165	-34.82
-6.38579	-33.52
-4.92636	-31.9524
-10.0387	-28.53
-8.51681	-27.5156
-1.55343	-33.4753
-0.790224	-29.2383
-2.07671	-23.9591
7.39654	-8.63753
1.3641	-6.14814
3.30519	0.698384
-1.43819	-0.0381258
6.1497	-8.98074
4.62703	-8.11406
5.85181	-8.43687
3.23015	-11.9585
1.82636	-7.06794
0.551027	-2.66308
4.25788	-7.60807
6.45001	-6.09319
2.12183	-7.48648
-8.90071	-18.6026
-8.06276	-15.9196
-12.8329	-17.111
-13.4898	-16.7261
-6.09124	-12.9061
-3.50451	-14.7315
-0.667043	-18.9813
6.31414	-7.69921
-3.79638	-3.89
3.72564	-10.7118
0.235028	-6.49436
7.21198	-1.80272
